id,age,gender,driving_experience,education,income,vehicle_ownership,vehicle_year,married,children,postal_code,annual_mileage,vehicle_type,speeding_violations,duis,past_accidents,brake_type,brake_pad_wear,brake_fluid_level,ABS,traction_control,average_speed,braking_habits,following_distance,brake_response_time,outcome
321248,3,1,0-9y,none,working class,1,before 2015,1,1,10238,14000.0,sedan,0,0,0,Drum,10%,High,0,0,55,Normal,4 car length,0.9,1
759694,2,0,0-9y,university,upper class,0,before 2015,1,1,10238,11000.0,sedan,0,0,0,Drum,90%,Low,0,0,85,Normal,4 car length,0.5,0
245745,2,1,20-29y,high school,upper class,1,before 2015,0,1,21217,7000.0,sedan,5,1,2,Drum,90%,High,0,0,70,Normal,1 car length,0.7,1
689699,3,1,20-29y,none,middle class,0,before 2015,1,1,32765,8000.0,sedan,6,1,2,Drum,10%,High,0,0,40,Normal,4 car length,0.8,0
888155,2,0,10-19y,university,upper class,1,before 2015,1,1,10238,12000.0,sedan,1,0,1,Drum,70%,Medium,1,1,60,Normal,1 car length,0.7,0
523548,3,0,30y+,university,upper class,1,after 2015,1,1,32765,8000.0,sedan,4,1,2,Disc,90%,Low,1,1,90,Normal,2 car length,0.4,0
372338,3,0,30y+,university,upper class,1,after 2015,1,1,10238,11000.0,sedan,4,0,0,Drum,90%,High,1,1,55,Normal,1 car length,0.9,0
514340,0,0,0-9y,high school,working class,1,before 2015,0,0,10238,19000.0,sedan,0,0,0,Drum,50%,Low,0,0,70,Aggressive,3 car length,0.5,1
841471,1,1,0-9y,high school,middle class,1,before 2015,0,0,10238,12000.0,sedan,0,0,0,Drum,10%,Low,0,0,85,Aggressive,4 car length,0.6,0
892622,1,0,10-19y,high school,middle class,1,before 2015,0,0,10238,15000.0,sedan,0,0,1,Drum,50%,Medium,0,0,70,Conservative,3 car length,0.5,0
81998,2,0,20-29y,high school,middle class,0,before 2015,0,1,32765,11000.0,sedan,8,1,1,Drum,90%,Low,0,0,90,Conservative,3 car length,0.6,0
286212,0,1,0-9y,high school,poverty,1,before 2015,0,0,10238,14000.0,sedan,0,0,0,Drum,30%,High,0,0,70,Conservative,2 car length,0.5,1
307985,3,0,0-9y,high school,upper class,0,after 2015,1,1,10238,14000.0,sedan,0,0,0,Drum,10%,Medium,1,0,60,Normal,1 car length,0.8,0
441806,3,0,30y+,none,upper class,1,before 2015,1,1,10238,11000.0,sedan,2,2,1,Drum,90%,Medium,0,1,60,Normal,4 car length,0.8,0
186651,1,0,10-19y,high school,working class,1,after 2015,0,0,10238,13000.0,sedan,1,0,1,Drum,10%,Low,0,0,90,Aggressive,4 car length,0.7,0
484061,2,0,20-29y,high school,middle class,1,before 2015,0,1,10238,12000.0,sedan,3,1,2,Drum,50%,Low,0,0,60,Conservative,2 car length,0.5,0
674133,0,1,0-9y,none,poverty,0,before 2015,0,1,92101,11000.0,sedan,0,0,0,Drum,90%,Medium,0,0,90,Conservative,4 car length,0.4,1
790700,3,1,30y+,high school,upper class,1,before 2015,1,1,92101,14000.0,sedan,3,1,2,Drum,90%,Low,1,0,60,Normal,2 car length,0.9,0
164792,1,0,10-19y,university,working class,1,before 2015,0,1,10238,14000.0,sedan,1,0,0,Drum,10%,High,0,0,70,Aggressive,4 car length,0.7,0
534758,0,1,0-9y,university,working class,0,before 2015,1,0,32765,12000.0,sedan,0,0,0,Drum,30%,Medium,0,0,40,Normal,4 car length,0.6,1
619382,2,0,20-29y,university,upper class,1,before 2015,1,1,10238,10000.0,sports car,4,0,1,Drum,50%,High,0,1,70,Normal,1 car length,0.4,0
115691,1,1,10-19y,high school,poverty,1,before 2015,1,1,32765,8000.0,sedan,3,1,1,Drum,70%,High,0,0,70,Normal,1 car length,0.5,0
100624,1,1,10-19y,high school,middle class,0,before 2015,0,1,10238,11000.0,sedan,0,0,1,Drum,10%,High,0,0,60,Normal,2 car length,0.6,1
331547,1,1,10-19y,high school,middle class,1,before 2015,0,0,10238,14000.0,sedan,2,0,1,Drum,90%,Medium,0,0,90,Normal,4 car length,0.5,0
854176,1,0,10-19y,high school,middle class,1,before 2015,0,1,10238,14000.0,sedan,0,0,0,Drum,10%,Medium,0,0,40,Aggressive,3 car length,0.7,1
659121,2,1,20-29y,high school,upper class,1,before 2015,1,1,10238,9000.0,sports car,6,0,5,Drum,70%,High,1,0,60,Normal,4 car length,0.4,0
994304,3,1,30y+,high school,middle class,1,before 2015,1,1,10238,11000.0,sedan,6,1,3,Drum,30%,Medium,0,0,40,Normal,3 car length,1.0,0
506388,2,1,0-9y,high school,working class,1,before 2015,0,0,32765,14000.0,sedan,0,0,0,Drum,90%,High,0,0,70,Normal,1 car length,0.7,1
265676,0,1,0-9y,none,poverty,0,before 2015,0,0,10238,14000.0,sedan,0,0,0,Drum,70%,Medium,0,0,85,Conservative,3 car length,0.4,1
290196,2,1,20-29y,high school,working class,1,after 2015,1,0,10238,12000.0,sedan,1,0,8,Disc,30%,High,1,0,60,Normal,3 car length,0.5,0
558452,1,0,10-19y,high school,middle class,1,before 2015,1,1,10238,8000.0,sedan,0,0,2,Drum,50%,High,0,0,40,Normal,2 car length,0.6,0
467841,3,0,30y+,none,upper class,1,before 2015,1,1,10238,8000.0,sedan,0,0,1,Drum,50%,Medium,0,1,40,Normal,2 car length,0.9,0
750015,2,0,20-29y,none,middle class,0,before 2015,0,1,32765,10000.0,sedan,3,0,1,Drum,30%,Low,0,0,85,Normal,2 car length,0.4,0
618877,2,1,0-9y,university,upper class,0,after 2015,1,1,32765,7000.0,sedan,0,0,0,Disc,30%,Low,1,1,90,Normal,4 car length,0.4,1
547743,3,1,10-19y,university,upper class,1,after 2015,1,1,92101,9000.0,sedan,1,0,0,Disc,90%,Low,1,0,85,Normal,2 car length,0.7,0
471782,2,1,20-29y,none,poverty,0,before 2015,0,0,10238,16000.0,sedan,3,0,3,Drum,70%,Low,0,0,40,Conservative,1 car length,0.6,0
854754,2,1,20-29y,high school,upper class,1,after 2015,1,0,10238,16000.0,sedan,0,1,2,Disc,30%,Medium,1,1,85,Normal,4 car length,0.7,0
989047,2,1,20-29y,none,poverty,0,before 2015,1,1,32765,10000.0,sedan,6,2,0,Drum,70%,High,0,0,70,Normal,3 car length,0.6,0
2590,3,0,30y+,university,upper class,1,after 2015,1,1,10238,11000.0,sedan,1,0,1,Drum,10%,Medium,1,1,85,Normal,3 car length,1.0,0
475437,1,0,0-9y,high school,middle class,1,after 2015,0,1,10238,14000.0,sedan,0,0,0,Drum,70%,High,0,0,90,Normal,2 car length,0.6,1
357745,3,1,30y+,university,upper class,1,before 2015,0,1,32765,,sedan,5,2,2,Drum,90%,Medium,1,1,55,Aggressive,4 car length,0.9,0
733428,1,1,10-19y,none,poverty,1,after 2015,0,1,10238,13000.0,sedan,1,0,2,Disc,50%,High,1,0,70,Normal,2 car length,0.6,0
958672,2,1,20-29y,none,middle class,0,before 2015,0,1,10238,9000.0,sedan,2,0,5,Drum,90%,Low,0,0,40,Conservative,4 car length,0.6,0
916048,1,0,10-19y,none,middle class,0,before 2015,1,1,10238,11000.0,sports car,0,0,2,Drum,70%,Medium,0,0,90,Normal,3 car length,0.6,0
305200,0,0,0-9y,high school,poverty,1,before 2015,0,1,10238,12000.0,sedan,0,0,0,Drum,90%,High,0,0,70,Conservative,4 car length,0.5,0
32252,0,0,0-9y,high school,poverty,0,before 2015,0,0,92101,13000.0,sedan,0,0,0,Drum,90%,Low,0,0,70,Aggressive,4 car length,0.6,1
475598,1,1,10-19y,high school,middle class,1,after 2015,0,1,10238,12000.0,sedan,2,0,0,Disc,30%,Low,0,0,55,Normal,4 car length,0.4,0
484621,0,1,0-9y,none,poverty,0,before 2015,0,1,10238,19000.0,sedan,0,0,0,Drum,30%,High,0,0,70,Aggressive,1 car length,0.4,1
936406,1,1,0-9y,university,middle class,1,before 2015,0,0,10238,13000.0,sedan,0,0,0,Drum,30%,Low,0,0,90,Conservative,3 car length,0.7,1
335501,0,0,0-9y,high school,middle class,1,before 2015,0,1,10238,,sedan,0,0,0,Drum,50%,Medium,0,0,60,Normal,1 car length,0.4,1
582199,0,1,0-9y,none,poverty,1,before 2015,0,0,10238,16000.0,sedan,0,0,0,Drum,30%,High,0,0,60,Aggressive,1 car length,0.5,1
421824,2,1,20-29y,high school,middle class,1,after 2015,0,1,32765,10000.0,sedan,5,0,1,Drum,10%,Medium,1,0,90,Aggressive,4 car length,0.4,0
713491,2,0,20-29y,high school,middle class,1,before 2015,1,1,10238,8000.0,sedan,5,1,4,Drum,90%,Low,0,0,85,Normal,1 car length,0.5,0
218283,1,1,10-19y,university,middle class,0,before 2015,1,1,10238,11000.0,sedan,1,0,0,Drum,30%,Medium,0,0,70,Normal,4 car length,0.4,1
914682,2,0,10-19y,none,working class,0,before 2015,1,0,92101,13000.0,sedan,0,0,0,Drum,30%,High,0,0,85,Normal,1 car length,0.6,0
268767,0,0,0-9y,high school,working class,1,before 2015,0,0,92101,13000.0,sedan,0,0,0,Drum,90%,High,0,0,85,Normal,3 car length,0.7,0
636647,3,0,10-19y,high school,upper class,1,after 2015,1,1,10238,7000.0,sedan,1,0,2,Drum,50%,High,0,1,85,Normal,3 car length,1.0,0
96746,2,0,10-19y,high school,upper class,1,before 2015,1,1,10238,12000.0,sedan,2,0,0,Drum,70%,Medium,1,0,70,Normal,2 car length,0.7,0
136321,3,0,30y+,high school,upper class,1,before 2015,1,1,32765,6000.0,sedan,6,1,2,Drum,50%,Medium,1,0,85,Normal,1 car length,0.9,0
7184,3,0,30y+,high school,upper class,1,after 2015,1,1,10238,10000.0,sedan,4,0,8,Disc,30%,High,1,1,40,Normal,3 car length,0.4,0
54272,2,0,0-9y,high school,upper class,1,after 2015,0,1,10238,13000.0,sedan,0,0,0,Drum,70%,Low,1,0,85,Conservative,2 car length,0.5,0
281804,3,0,30y+,high school,upper class,1,before 2015,1,1,32765,10000.0,sedan,6,0,1,Drum,10%,Medium,0,0,60,Normal,4 car length,0.8,0
717793,1,0,10-19y,none,upper class,1,after 2015,1,0,10238,13000.0,sedan,1,2,2,Disc,70%,Low,1,0,90,Normal,4 car length,0.4,0
38960,0,1,0-9y,high school,poverty,1,before 2015,0,1,10238,13000.0,sports car,0,0,0,Drum,30%,High,0,0,70,Conservative,4 car length,0.5,1
372241,2,1,20-29y,university,upper class,1,after 2015,1,1,10238,14000.0,sedan,2,0,3,Drum,90%,Low,0,1,70,Normal,4 car length,0.5,0
718804,2,1,0-9y,university,upper class,1,after 2015,1,1,32765,,sedan,0,0,0,Disc,50%,High,1,1,70,Normal,3 car length,0.5,0
69392,3,1,30y+,high school,upper class,1,before 2015,1,1,10238,12000.0,sedan,5,0,4,Drum,30%,Low,1,0,55,Normal,1 car length,1.0,0
177837,2,0,10-19y,university,upper class,1,before 2015,0,1,32765,11000.0,sedan,3,2,1,Drum,90%,Medium,1,0,60,Conservative,1 car length,0.7,0
437930,2,0,20-29y,none,middle class,1,before 2015,0,0,10238,14000.0,sedan,4,0,1,Drum,30%,High,0,0,70,Normal,3 car length,0.5,0
39903,0,0,0-9y,high school,working class,0,after 2015,0,0,10238,16000.0,sedan,0,0,0,Disc,70%,Medium,0,1,40,Normal,1 car length,0.6,0
518593,3,1,10-19y,university,upper class,1,before 2015,0,1,10238,,sedan,0,0,2,Drum,90%,Low,0,1,70,Conservative,3 car length,0.8,0
404471,2,0,0-9y,university,upper class,1,before 2015,0,1,10238,12000.0,sedan,0,0,0,Drum,10%,High,1,0,55,Conservative,3 car length,0.5,0
520263,1,0,0-9y,none,middle class,1,after 2015,0,1,92101,15000.0,sedan,0,0,0,Drum,10%,Low,0,0,90,Conservative,2 car length,0.7,0
475000,3,1,20-29y,university,upper class,1,after 2015,1,1,10238,13000.0,sedan,3,0,1,Disc,50%,Low,1,0,60,Normal,1 car length,0.9,0
895776,2,1,20-29y,university,upper class,1,before 2015,1,0,10238,15000.0,sedan,2,0,1,Drum,50%,Low,1,1,40,Normal,1 car length,0.6,0
528908,1,1,10-19y,high school,upper class,1,after 2015,1,1,32765,2000.0,sedan,3,0,1,Drum,30%,Low,0,0,85,Normal,2 car length,0.5,0
665405,0,0,0-9y,high school,poverty,0,before 2015,0,1,10238,13000.0,sedan,0,0,0,Drum,30%,Medium,0,0,85,Conservative,2 car length,0.6,1
249355,2,1,10-19y,none,poverty,1,before 2015,0,0,10238,13000.0,sedan,0,0,4,Drum,30%,High,0,0,90,Aggressive,4 car length,0.5,1
641934,2,1,20-29y,high school,working class,0,before 2015,1,1,32765,10000.0,sports car,4,0,1,Drum,70%,Medium,0,0,90,Normal,4 car length,0.4,0
843827,1,0,10-19y,university,upper class,0,before 2015,0,1,10238,15000.0,sedan,0,0,1,Drum,70%,Low,1,1,60,Aggressive,4 car length,0.4,0
825706,0,1,0-9y,high school,poverty,0,before 2015,0,0,10238,15000.0,sedan,0,0,0,Drum,10%,High,0,0,70,Aggressive,1 car length,0.4,1
983151,0,1,0-9y,university,poverty,0,before 2015,0,1,10238,11000.0,sedan,0,0,0,Drum,30%,High,0,0,70,Aggressive,2 car length,0.7,1
664266,2,0,20-29y,high school,working class,1,before 2015,1,1,32765,9000.0,sedan,3,1,6,Drum,30%,Low,0,0,85,Normal,1 car length,0.5,0
861645,2,1,20-29y,high school,poverty,0,before 2015,0,1,10238,14000.0,sedan,4,2,2,Drum,90%,Medium,0,0,40,Aggressive,1 car length,0.5,0
919375,2,1,20-29y,university,upper class,1,after 2015,1,1,32765,7000.0,sedan,9,0,3,Disc,30%,Medium,1,1,60,Conservative,1 car length,0.7,0
388410,0,0,0-9y,none,poverty,1,after 2015,1,0,10238,11000.0,sedan,0,0,0,Disc,90%,High,0,1,70,Normal,4 car length,0.4,0
567996,3,0,10-19y,university,upper class,1,before 2015,1,1,10238,8000.0,sedan,0,1,1,Drum,70%,Low,1,1,70,Normal,1 car length,0.8,0
297773,0,1,0-9y,none,poverty,1,before 2015,1,1,32765,8000.0,sedan,0,0,0,Drum,50%,Low,0,0,70,Normal,2 car length,0.4,1
657711,1,1,10-19y,high school,upper class,1,after 2015,0,0,10238,20000.0,sedan,0,1,1,Disc,90%,Medium,0,0,55,Normal,1 car length,0.6,1
843937,0,1,0-9y,high school,working class,1,before 2015,1,0,32765,5000.0,sports car,0,0,0,Drum,30%,Medium,0,0,70,Normal,4 car length,0.5,1
449679,2,1,20-29y,university,upper class,1,before 2015,0,1,10238,12000.0,sedan,2,0,4,Drum,90%,Medium,0,1,40,Conservative,1 car length,0.5,0
304719,3,0,30y+,high school,upper class,1,before 2015,1,1,10238,8000.0,sedan,4,1,5,Drum,70%,Low,0,0,55,Normal,2 car length,1.0,0
589012,0,0,0-9y,high school,middle class,0,after 2015,1,0,32765,11000.0,sedan,0,0,0,Disc,10%,Medium,1,0,60,Normal,3 car length,0.4,1
201217,0,1,0-9y,high school,poverty,0,before 2015,0,0,10238,19000.0,sedan,0,0,0,Drum,30%,High,0,0,85,Conservative,2 car length,0.6,1
109656,0,0,0-9y,none,poverty,0,before 2015,0,0,32765,13000.0,sedan,0,0,0,Drum,90%,High,0,0,60,Conservative,2 car length,0.4,0
439004,3,0,0-9y,university,upper class,1,before 2015,1,1,10238,,sedan,0,0,0,Drum,70%,Low,1,1,90,Normal,1 car length,1.0,1
519379,1,0,10-19y,university,upper class,1,before 2015,1,1,10238,10000.0,sedan,0,0,0,Drum,50%,High,0,1,90,Normal,3 car length,0.7,0
208879,2,0,20-29y,university,upper class,1,after 2015,1,1,10238,11000.0,sedan,2,1,1,Disc,90%,Medium,1,1,70,Normal,4 car length,0.5,0
182161,0,1,0-9y,high school,poverty,0,before 2015,0,1,10238,,sedan,0,0,0,Drum,90%,Medium,0,0,90,Conservative,4 car length,0.4,1
36749,2,0,10-19y,university,upper class,1,after 2015,0,1,10238,14000.0,sedan,0,0,1,Drum,90%,Low,1,1,85,Normal,3 car length,0.4,0
889031,1,1,10-19y,university,middle class,0,after 2015,1,0,10238,14000.0,sedan,2,0,2,Drum,30%,High,0,0,70,Normal,3 car length,0.5,0
43340,0,1,0-9y,none,poverty,0,before 2015,0,0,32765,11000.0,sedan,0,0,0,Drum,90%,Low,0,0,70,Conservative,2 car length,0.4,1
390765,3,1,30y+,high school,upper class,1,after 2015,1,1,10238,,sedan,5,2,6,Disc,50%,High,0,0,55,Normal,1 car length,0.4,0
362741,2,1,20-29y,none,middle class,0,after 2015,0,0,32765,12000.0,sports car,7,1,2,Disc,10%,Low,1,0,70,Conservative,3 car length,0.6,0
554729,1,1,10-19y,university,middle class,1,after 2015,0,1,10238,11000.0,sedan,0,1,1,Drum,30%,Low,1,0,85,Normal,2 car length,0.5,0
245073,2,0,20-29y,high school,middle class,1,before 2015,0,0,10238,15000.0,sedan,2,0,0,Drum,70%,Medium,0,0,70,Conservative,2 car length,0.5,0
350328,3,1,0-9y,high school,upper class,1,after 2015,0,1,32765,,sedan,0,0,0,Drum,90%,High,1,1,85,Normal,4 car length,0.8,1
631613,3,0,0-9y,university,upper class,1,before 2015,1,1,10238,13000.0,sedan,0,0,0,Drum,30%,High,0,1,40,Normal,2 car length,0.9,0
781175,0,0,0-9y,university,working class,0,after 2015,0,0,32765,14000.0,sedan,0,0,0,Disc,70%,Low,1,0,85,Conservative,4 car length,0.6,1
285754,0,0,0-9y,university,upper class,1,after 2015,0,0,10238,13000.0,sedan,0,0,0,Disc,90%,Medium,0,0,60,Conservative,1 car length,0.6,0
394548,2,1,20-29y,high school,upper class,1,before 2015,0,0,10238,15000.0,sedan,3,0,2,Drum,30%,High,0,1,40,Aggressive,1 car length,0.4,0
768324,3,0,30y+,high school,upper class,1,after 2015,1,1,10238,10000.0,sedan,3,1,1,Disc,70%,High,0,0,40,Normal,2 car length,0.5,0
204082,3,0,30y+,university,upper class,1,after 2015,1,1,10238,10000.0,sedan,4,0,1,Disc,70%,Medium,0,0,55,Normal,2 car length,0.5,0
760653,2,1,20-29y,university,upper class,1,after 2015,1,1,10238,13000.0,sedan,1,0,1,Disc,50%,Medium,1,0,70,Normal,3 car length,0.7,0
221479,1,0,10-19y,high school,poverty,1,before 2015,1,1,92101,11000.0,sedan,2,0,0,Drum,30%,Low,0,0,85,Normal,4 car length,0.7,0
654722,2,1,20-29y,none,middle class,1,before 2015,0,1,32765,10000.0,sedan,4,1,1,Drum,90%,Medium,0,0,90,Normal,3 car length,0.4,0
612335,1,0,10-19y,none,middle class,1,before 2015,0,0,10238,14000.0,sedan,0,0,0,Drum,10%,Low,0,0,70,Aggressive,3 car length,0.7,0
901483,2,0,10-19y,high school,working class,1,before 2015,1,1,10238,10000.0,sedan,0,0,1,Drum,10%,Medium,0,0,85,Normal,3 car length,0.5,0
690570,2,1,20-29y,high school,upper class,0,after 2015,1,1,10238,12000.0,sedan,4,3,3,Disc,50%,High,0,0,85,Normal,4 car length,0.6,0
347806,2,0,10-19y,high school,upper class,1,after 2015,0,1,10238,13000.0,sedan,0,0,0,Drum,10%,Low,0,0,40,Conservative,2 car length,0.6,0
619673,0,0,0-9y,high school,middle class,1,after 2015,0,0,92101,15000.0,sedan,0,0,0,Disc,50%,High,0,0,85,Conservative,4 car length,0.7,1
652635,0,0,0-9y,none,poverty,1,before 2015,0,0,10238,16000.0,sedan,0,0,0,Drum,50%,High,0,0,85,Aggressive,3 car length,0.6,1
643790,1,0,10-19y,university,middle class,1,before 2015,0,1,10238,12000.0,sedan,0,0,1,Drum,30%,High,0,0,55,Conservative,1 car length,0.6,0
802187,3,1,0-9y,none,poverty,0,before 2015,0,1,32765,11000.0,sedan,0,0,0,Drum,10%,High,0,0,90,Aggressive,4 car length,1.0,1
293280,2,0,10-19y,high school,middle class,1,before 2015,1,1,10238,13000.0,sedan,1,0,1,Drum,50%,Low,0,0,60,Normal,1 car length,0.6,0
804055,1,0,0-9y,university,middle class,1,after 2015,1,1,32765,9000.0,sedan,0,0,0,Drum,10%,Low,1,0,90,Normal,1 car length,0.5,1
239585,0,1,0-9y,high school,middle class,1,before 2015,0,1,10238,11000.0,sedan,0,0,0,Drum,30%,Low,0,0,60,Aggressive,4 car length,0.7,1
647951,0,1,0-9y,none,poverty,0,before 2015,0,1,10238,15000.0,sedan,0,0,0,Drum,90%,High,0,0,70,Conservative,2 car length,0.5,1
18507,2,1,0-9y,none,middle class,0,before 2015,1,1,10238,,sedan,0,0,0,Drum,10%,High,0,0,85,Normal,2 car length,0.5,0
893816,3,0,0-9y,none,upper class,1,after 2015,1,1,32765,6000.0,sedan,0,0,0,Drum,10%,High,0,1,40,Normal,4 car length,0.9,0
984965,1,1,10-19y,none,poverty,1,before 2015,0,0,10238,,sports car,0,0,1,Drum,50%,Low,0,0,90,Conservative,3 car length,0.6,0
964147,0,1,0-9y,university,working class,1,before 2015,0,0,10238,19000.0,sports car,0,0,0,Drum,30%,High,0,0,40,Conservative,4 car length,0.4,1
882962,1,1,10-19y,university,middle class,1,before 2015,1,0,10238,16000.0,sedan,4,0,1,Drum,10%,Low,0,0,85,Normal,4 car length,0.7,0
699751,0,1,0-9y,high school,poverty,0,before 2015,0,0,10238,17000.0,sedan,0,0,0,Drum,10%,High,0,0,55,Normal,4 car length,0.4,1
344025,1,1,0-9y,high school,middle class,0,before 2015,0,1,10238,10000.0,sedan,0,0,0,Drum,30%,Low,0,0,85,Conservative,4 car length,0.4,1
769065,2,1,10-19y,high school,middle class,1,before 2015,0,1,92101,12000.0,sedan,1,1,3,Drum,90%,Medium,0,0,70,Conservative,2 car length,0.7,1
767868,1,1,10-19y,high school,working class,1,before 2015,0,1,10238,11000.0,sedan,0,1,2,Drum,70%,High,0,0,85,Conservative,1 car length,0.7,0
303570,2,0,20-29y,high school,upper class,1,before 2015,1,0,10238,11000.0,sedan,5,0,3,Drum,70%,High,1,1,70,Normal,4 car length,0.4,0
209690,3,0,20-29y,none,upper class,1,after 2015,1,1,10238,9000.0,sedan,2,0,2,Drum,10%,Medium,0,1,85,Normal,3 car length,0.8,0
867896,2,0,20-29y,university,upper class,1,after 2015,1,1,32765,5000.0,sedan,2,1,0,Drum,10%,Low,0,1,55,Normal,3 car length,0.4,0
612120,3,0,0-9y,university,upper class,1,after 2015,1,1,10238,9000.0,sedan,0,0,0,Disc,50%,Low,1,0,40,Normal,3 car length,0.4,0
742574,2,0,10-19y,high school,upper class,1,before 2015,1,1,32765,9000.0,sedan,4,0,0,Drum,50%,Low,0,1,70,Normal,2 car length,0.4,0
358078,0,1,0-9y,high school,working class,0,before 2015,0,0,10238,15000.0,sedan,0,0,0,Drum,90%,High,0,0,40,Conservative,3 car length,0.4,1
909281,1,1,10-19y,none,working class,0,before 2015,0,1,10238,14000.0,sedan,2,0,1,Drum,70%,Low,0,0,40,Normal,1 car length,0.7,1
349830,2,1,0-9y,university,upper class,1,after 2015,1,0,32765,12000.0,sedan,0,0,0,Disc,50%,High,0,1,85,Normal,3 car length,0.5,0
405353,1,1,10-19y,university,upper class,1,after 2015,1,1,92101,15000.0,sedan,1,0,1,Drum,90%,High,1,1,90,Normal,4 car length,0.7,0
729172,0,1,0-9y,high school,poverty,1,before 2015,0,1,10238,12000.0,sedan,0,0,0,Drum,10%,High,0,0,55,Normal,4 car length,0.5,1
370748,2,1,10-19y,high school,upper class,1,after 2015,1,1,10238,10000.0,sedan,3,0,2,Disc,70%,High,0,0,60,Normal,3 car length,0.6,0
663811,2,0,20-29y,high school,upper class,0,before 2015,1,1,32765,15000.0,sedan,1,1,0,Drum,30%,High,1,1,55,Normal,4 car length,0.7,0
944418,1,1,10-19y,university,upper class,1,before 2015,0,0,10238,15000.0,sedan,0,0,0,Drum,30%,Low,1,1,90,Normal,3 car length,0.6,1
882603,1,1,10-19y,university,working class,1,before 2015,0,1,10238,10000.0,sedan,2,1,3,Drum,90%,Low,0,0,60,Normal,4 car length,0.4,0
495981,2,1,20-29y,university,upper class,0,before 2015,1,1,10238,5000.0,sedan,1,0,6,Drum,30%,High,0,1,70,Normal,4 car length,0.6,0
657770,1,1,10-19y,high school,middle class,1,before 2015,1,1,10238,9000.0,sedan,0,0,1,Drum,10%,Medium,0,0,70,Normal,2 car length,0.4,0
314198,1,1,10-19y,university,middle class,1,after 2015,1,0,10238,,sedan,0,0,0,Drum,70%,High,1,1,70,Normal,2 car length,0.7,0
255663,0,0,0-9y,high school,poverty,0,before 2015,0,0,10238,14000.0,sedan,0,0,0,Drum,10%,High,0,0,90,Normal,3 car length,0.7,1
605650,3,0,10-19y,university,upper class,1,before 2015,1,1,10238,8000.0,sedan,1,0,2,Drum,70%,Medium,0,0,70,Normal,2 car length,1.0,0
644428,3,0,10-19y,high school,upper class,0,before 2015,0,1,32765,8000.0,sedan,3,0,1,Drum,70%,Medium,0,1,90,Aggressive,2 car length,0.8,1
48329,2,1,10-19y,university,upper class,0,after 2015,1,1,10238,12000.0,sedan,1,1,2,Drum,10%,Low,1,1,85,Normal,3 car length,0.7,1
85337,2,0,20-29y,high school,upper class,1,after 2015,0,0,32765,15000.0,sedan,3,0,2,Drum,30%,High,1,0,90,Conservative,1 car length,0.7,0
229520,1,1,10-19y,university,upper class,1,after 2015,1,1,10238,12000.0,sedan,1,0,2,Disc,70%,High,0,1,70,Normal,4 car length,0.7,0
716007,0,0,0-9y,none,poverty,0,before 2015,0,1,10238,13000.0,sedan,0,0,0,Drum,70%,High,0,0,70,Conservative,2 car length,0.6,1
491694,1,0,0-9y,university,upper class,1,after 2015,1,1,10238,13000.0,sedan,0,0,0,Disc,90%,Medium,0,1,55,Normal,1 car length,0.4,0
722940,2,0,10-19y,university,upper class,1,before 2015,0,0,10238,17000.0,sports car,0,0,0,Drum,10%,Medium,0,1,90,Aggressive,4 car length,0.5,0
886472,1,0,10-19y,none,poverty,0,before 2015,0,0,10238,19000.0,sedan,1,0,0,Drum,10%,Low,0,0,70,Conservative,2 car length,0.5,1
219586,3,1,10-19y,university,upper class,1,after 2015,1,1,92101,11000.0,sedan,0,0,0,Disc,50%,Medium,1,0,85,Normal,3 car length,0.7,0
480416,0,1,0-9y,high school,working class,0,before 2015,1,1,10238,10000.0,sedan,0,0,0,Drum,10%,Medium,0,0,70,Normal,3 car length,0.5,1
945424,3,1,10-19y,high school,upper class,1,before 2015,1,1,10238,12000.0,sedan,0,0,1,Drum,50%,Medium,0,0,70,Normal,2 car length,0.8,0
719571,3,1,30y+,high school,upper class,1,after 2015,1,1,10238,12000.0,sedan,6,1,3,Disc,90%,Medium,1,0,90,Normal,4 car length,0.6,0
739171,2,0,20-29y,high school,upper class,1,before 2015,1,1,10238,10000.0,sedan,1,0,3,Drum,70%,High,0,0,55,Normal,1 car length,0.6,0
933988,3,0,10-19y,high school,upper class,0,after 2015,1,1,10238,9000.0,sedan,0,0,1,Disc,10%,Medium,0,1,60,Normal,4 car length,0.6,0
557509,3,0,30y+,university,upper class,1,before 2015,1,1,10238,,sedan,2,0,1,Drum,30%,High,0,0,70,Normal,2 car length,0.9,0
573539,3,1,30y+,university,upper class,1,after 2015,0,1,92101,18000.0,sedan,1,0,3,Drum,90%,Medium,0,0,55,Normal,1 car length,0.8,0
562979,3,0,30y+,high school,upper class,0,after 2015,1,1,10238,13000.0,sedan,0,0,3,Drum,70%,Low,0,0,85,Normal,2 car length,0.5,0
819805,0,1,0-9y,none,poverty,1,before 2015,0,0,10238,11000.0,sedan,0,0,0,Drum,30%,Low,0,0,70,Aggressive,4 car length,0.4,0
755181,1,0,0-9y,high school,poverty,0,before 2015,0,1,32765,7000.0,sedan,0,0,0,Drum,90%,Medium,0,0,90,Normal,2 car length,0.6,0
386944,0,1,0-9y,high school,poverty,0,before 2015,0,1,32765,15000.0,sedan,0,0,0,Drum,50%,High,0,0,60,Conservative,1 car length,0.4,1
